"322173950688770	","2020061922001186771414820764	","T200P597205223426415898	",【*****】【*****】************************精华露修护傲娇精华,01/07/2020 00:18,0,-86.4,1973283.05,*******,交易分账,网红佣金代扣款[597205223426415898],0060011|营销支出-网红佣金,联盟商家中心,"597205223426415898	",M{597205223426415898}|S{597205223426415898}
"321206738064410	","20200*****22001134411410835530	","T200P1073718819653994154	",【直播专享】**********水乳套装亮肤水150ml+乳100ml 滋润型,01/07/2020 00:18,0,-40.2,1973242.85,*******,交易分账,网红佣金代扣款[1073718819653994154],0060011|营销支出-网红佣金,联盟商家中心,"1073718819653994154	",M{1073718819653994154}|S{1073718819653994154}
"321383940158270	","2020062222001122270506953069	","T200P1080808642600794231	",【*****】******************************防晒乳隔离防水,01/07/2020 00:19,0,-11.4,1973231.45,*******,交易分账,网红佣金代扣款[1080808642600794231],0060011|营销支出-网红佣金,联盟商家中心,"1080808642600794231	",M{1080808642600794231}|S{1080808642600794231}
"321279653629711	","2020062822001195711417628585	","T200P1090769954304936518	",【积分兑换】********************精萃水(滋润型)30ml,01/07/2020 00:21,9.91,0,1973241.36,*******,交易付款,*****交易号[2020062822001195711417628585],0010001|交易收款-交易收款,商家中心,"1090769954304936518	",M{1090769954304936518}
"321281394025710	","2020062822001195711417628585	","T200P1090769954304936518	",【积分兑换】********************精萃水(滋润型)30ml,01/07/2020 00:21,0,-0.08,1973241.28,*******,收费,*****支付服务费[2020062822001195711417628585];*****交易号[T200P1090769954304936518],0030038|软件服务费-*******服务费,*****商家中心,"1090769954304936518	",M{1090769954304936518}
"321735373547241	","2020062222001185240570813499	","T200P1080362211924056369	",【****U先】****************精华露1.5ml*2+盼丽风姿乳霜1.5ml  *2,01/07/2020 00:26,9.9,0,1973251.18,*******,在线支付,*****交易号[2020062222001185240570813499],0010001|交易收款-交易收款,商家中心,"1080362211924056369	",M{1080362211924056369}
"321735504855240	","2020062222001185240570813499	","T200P1080362211924056369	",【****U先】****************精华露1.5ml*2+盼丽风姿乳霜1.5ml  *2,01/07/2020 00:26,0,-0.08,1973251.1,*******,收费,*****支付服务费[2020062222001185240570813499];*****交易号[T200P1080362211924056369],0030038|软件服务费-*******服务费,*****商家中心,"1080362211924056369	",M{1080362211924056369}
"321204174309410	","BO2020070146249447410205	","CAE_POINT_1080362211924056369_2_0	",,01/07/2020 00:26,0,-0.04,1973251.06,*******,转账,代扣返点积分1080362211924056369,0030001|软件服务费-****返点积分,账房,"1080362211924056369	",M{1080362211924056369}
"321206920622410	","BO2020070146355436410205	","HJCOM==3200060031==2748356638490251==1080362211924056369	",,01/07/2020 00:26,0,-0.4,1973250.66,*******,转账,****佣金（类目）{1080362211924056369}扣款,0030003|软件服务费-****佣金,账房,"1080362211924056369	",M{1080362211924056369}|S{1080362211924056369}
"322323000599071	","2020062022001119071409950039	","T200P1078116098734085850	",【*****】【*****倒计时】*****小针管**************抗皱霜淡纹紧致眼周,01/07/2020 00:26,730,0,1973980.66,*******,交易付款,*****交易号[2020062022001119071409950039],0010001|交易收款-交易收款,商家中心,"1078116098734085850	",M{1078116098734085850}
"322322118296070	","2020062022001119071409950039	","T200P1078116098734085850	",【*****】【*****倒计时】*****小针管**************抗皱霜淡纹紧致眼周,01/07/2020 00:26,0,-5.12,1973975.54,*******,收费,*****支付服务费[2020062022001119071409950039];*****交易号[T200P1078116098734085850],0030038|软件服务费-*******服务费,*****商家中心,"1078116098734085850	",M{1078116098734085850}
"321205367028410	","BO2020070146379709410205	","CAE_POINT_1078116098734085850_2_0	",,01/07/2020 00:26,0,-3.65,1973971.89,*******,转账,代扣返点积分1078116098734085850,0030001|软件服务费-****返点积分,账房,"1078116098734085850	",M{1078116098734085850}
"321205975836410	","BO2020070146303637410205	","HJCOM==3200060031==2748354447110251==1078116098734085850	",,01/07/2020 00:26,0,-29.2,1973942.69,*******,转账,****佣金（类目）{1078116098734085850}扣款,0030003|软件服务费-****佣金,账房,"1078116098734085850	",M{1078116098734085850}|S{1078116098734085850}
"322446997727861	","2020062722001139860520160767	","T200P1088190050103431317	",【积分兑换】****************眼部精华露1ml*2+*******精萃液1.5ml*2,01/07/2020 00:28,9.91,0,1973952.6,*******,在线支付,*****交易号[2020062722001139860520160767],0010001|交易收款-交易收款,商家中心,"1088190050103431317	",M{1088190050103431317}
"322446939994860	","2020062722001139860520160767	","T200P1088190050103431317	",【积分兑换】****************眼部精华露1ml*2+*******精萃液1.5ml*2,01/07/2020 00:28,0,-0.08,1973952.52,*******,收费,*****支付服务费[2020062722001139860520160767];*****交易号[T200P1088190050103431317],0030038|软件服务费-*******服务费,*****商家中心,"1088190050103431317	",M{1088190050103431317}
"320985395259311	","20200*****22001169311416062273	","T200P1072016064795617815	",【*****】【*****】*****男士护肤套装洁面+滋润乳清爽控油洁净润泽,01/07/2020 00:28,460,0,1974412.52,*******,交易付款,*****交易号[20200*****22001169311416062273],0010001|交易收款-交易收款,商家中心,"1072016064795617815	",M{1072016064795617815}
"320983841377310	","20200*****22001169311416062273	","T200P1072016064795617815	",【*****】【*****】*****男士护肤套装洁面+滋润乳清爽控油洁净润泽,01/07/2020 00:28,0,-3.15,1974409.37,*******,收费,*****支付服务费[20200*****22001169311416062273];*****交易号[T200P1072016064795617815],0030038|软件服务费-*******服务费,*****商家中心,"1072016064795617815	",M{1072016064795617815}
"321205358260410	","BO2020070146193656410205	","HJCOM==3200060031==2748351366100251==1072016064795617815	",,01/07/2020 00:28,0,-18.4,1974390.97,*******,转账,****佣金（类目）{1072016064795617815}扣款,0030003|软件服务费-****佣金,账房,"1072016064795617815	",M{1072016064795617815}|S{1072016064795617815}
"321204082408410	","BO2020070146192202410205	","CAE_POINT_1072016064795617815_2_0	",,01/07/2020 00:28,0,-2.3,1974388.67,*******,转账,代扣返点积分1072016064795617815,0030001|软件服务费-****返点积分,账房,"1072016064795617815	",M{1072016064795617815}
"322322421710070	","2020062022001119071409950039	","T200P1078116098734085850	",【*****】【*****倒计时】*****小针管**************抗皱霜淡纹紧致眼周,01/07/2020 00:28,0,-58.4,1974330.27,*******,交易分账,网红佣金代扣款[1078116098734085850],0060011|营销支出-网红佣金,联盟商家中心,"1078116098734085850	",M{1078116098734085850}|S{1078116098734085850}
"321080806567571	","2020062022001118571407358652	","T200P1077566592059728690	",【*****】【*****倒计时】*****小针管**************抗皱霜淡纹紧致眼周,01/07/2020 00:29,730,0,1975060.27,*******,交易付款,*****交易号[2020062022001118571407358652],0010001|交易收款-交易收款,商家中心,"1077566592059728690	",M{1077566592059728690}
"321081824527570	","2020062022001118571407358652	","T200P1077566592059728690	",【*****】【*****倒计时】*****小针管**************抗皱霜淡纹紧致眼周,01/07/2020 00:29,0,-5.11,1975055.16,*******,收费,*****支付服务费[2020062022001118571407358652];*****交易号[T200P1077566592059728690],0030038|软件服务费-*******服务费,*****商家中心,"1077566592059728690	",M{1077566592059728690}
"321203843283410	","BO2020070146242437410205	","HJCOM==3200060031==2748344399950251==1077566592059728690	",,01/07/2020 00:29,0,-29.2,1975025.96,*******,转账,****佣金（类目）{1077566592059728690}扣款,0030003|软件服务费-****佣金,账房,"1077566592059728690	",M{1077566592059728690}|S{1077566592059728690}
"321205443733410	","BO2020070146352108410205	","CAE_POINT_1077566592059728690_2_0	",,01/07/2020 00:29,0,-3.65,1975022.31,*******,转账,代扣返点积分1077566592059728690,0030001|软件服务费-****返点积分,账房,"1077566592059728690	",M{1077566592059728690}
"322849454952491	","20200*****22001126491406571878	","T200P1071660544540871249	",【积分兑换】****************眼部精华露1ml*2+*******精萃液1.5ml*2,01/07/2020 00:30,9.91,0,1975032.22,*******,交易付款,*****交易号[20200*****22001126491406571878],0010001|交易收款-交易收款,商家中心,"1071660544540871249	",M{1071660544540871249}
"322847998244490	","20200*****22001126491406571878	","T200P1071660544540871249	",【积分兑换】****************眼部精华露1ml*2+*******精萃液1.5ml*2,01/07/2020 00:30,0,-0.08,1975032.14,*******,收费,*****支付服务费[20200*****22001126491406571878];*****交易号[T200P1071660544540871249],0030038|软件服务费-*******服务费,*****商家中心,"1071660544540871249	",M{1071660544540871249}
"321081009113570	","2020062022001118571407358652	","T200P1077566592059728690	",【*****】【*****倒计时】*****小针管**************抗皱霜淡纹紧致眼周,01/07/2020 00:30,0,-58.4,1974973.74,*******,交易分账,网红佣金代扣款[1077566592059728690],0060011|营销支出-网红佣金,联盟商家中心,"1077566592059728690	",M{1077566592059728690}|S{1077566592059728690}
"321022163806221	","2020062322001141220573469571	","T200P1082440864193378208	",【积分兑换】****************眼部精华露1ml*2+*******精萃液1.5ml*2,01/07/2020 00:32,9.91,0,1974983.65,*******,交易付款,,0010001|交易收款-交易收款,商家中心,"1082440864193378208	",M{1082440864193378208}
"321835905305941	","2020062722001120940558391317	","T200P1089172706467785657	",【*****】**********水乳套装亮肤水150ml+乳100ml滋润型,01/07/2020 00:34,1440,0,1976423.65,*******,交易付款,,0010001|交易收款-交易收款,商家中心,"1089172706467785657	",M{1089172706467785657}
"321205898317410	","BO2020070146128697410205	","CAE_POINT_1089172706467785657_2_0	",,01/07/2020 00:34,0,-7.2,1976416.45,*******,转账,代扣返点积分1089172706467785657,0030001|软件服务费-****返点积分,账房,"1089172706467785657	",M{1089172706467785657}
"321205510006410	","BO2020070146056601410205	","HJCOM==3200060031==2748361431140251==1089172706467785657	",,01/07/2020 00:34,0,-57.6,1976358.85,*******,转账,****佣金（类目）{1089172706467785657}扣款,0030003|软件服务费-****佣金,账房,"1089172706467785657	",M{1089172706467785657}|S{1089172706467785657}
"321530080780741	","20200*****22001124741419159449	","T200P1073603905903880153	",【直播专享】**********水乳套装亮肤水150ml+乳100ml 滋润型,01/07/2020 00:34,1251.39,0,1977610.24,*******,在线支付,*****分期交易号[20200*****22001124741419159449],0010001|交易收款-交易收款,商家中心,"1073603905903880153	",M{1073603905903880153}
"321529990691740	","20200*****22001124741419159449	","T200P1073603905903880153	",【直播专享】**********水乳套装亮肤水150ml+乳100ml 滋润型,01/07/2020 00:34,0,-56.31,1977553.93,*******,收费,*****分期服务费[20200*****22001124741419159449],003003800001|软件服务费-*******服务费-*****分期,*****商家中心,"1073603905903880153	",M{1073603905903880153}
"321207030625410	","BO2020070146308898410205	","CAE_POINT_1073603905903880153_2_0	",,01/07/2020 00:34,0,-6.25,1977547.68,*******,转账,代扣返点积分1073603905903880153,0030001|软件服务费-****返点积分,账房,"1073603905903880153	",M{1073603905903880153}
"321206395390410	","BO2020070146145875410205	","HJCOM==3200060031==2748360933670251==1073603905903880153	",,01/07/2020 00:34,0,-50.06,1977497.62,*******,转账,****佣金（类目）{1073603905903880153}扣款,0030003|软件服务费-****佣金,账房,"1073603905903880153	",M{1073603905903880153}|S{1073603905903880153}
"322446017856861	","2020062222001135860596284323	","T200P1081103232515537873	",【*****】************************精华露维稳 修护傲娇,01/07/2020 00:36,1180,0,1978677.62,*******,在线支付,*****分期交易号[2020062222001135860596284323],0010001|交易收款-交易收款,商家中心,"1081103232515537873	",M{1081103232515537873}
"322447650080860	","2020062222001135860596284323	","T200P1081103232515537873	",【*****】************************精华露维稳 修护傲娇,01/07/2020 00:36,0,-53.1,1978624.52,*******,收费,*****分期服务费[2020062222001135860596284323],003003800001|软件服务费-*******服务费-*****分期,*****商家中心,"1081103232515537873	",M{1081103232515537873}
"321206414718410	","BO2020070146288374410205	","CAE_POINT_1081103232515537873_2_0	",,01/07/2020 00:36,0,-5.9,1978*****.62,*******,转账,代扣返点积分1081103232515537873,0030001|软件服务费-****返点积分,账房,"1081103232515537873	",M{1081103232515537873}
"321206598117410	","BO2020070146198744410205	","HJCOM==3200060031==2748366810610251==1081103232515537873	",,01/07/2020 00:36,0,-47.2,1978571.42,*******,转账,****佣金（类目）{1081103232515537873}扣款,0030003|软件服务费-****佣金,账房,"1081103232515537873	",M{1081103232515537873}|S{1081103232515537873}
"322623353769911	","2020062222001105910594953781	","T200P1081193411326357975	",【积分兑换】*****肌活焕采洁面膏50ml,01/07/2020 00:36,9.91,0,1978581.33,*******,交易付款,【积分兑换】*****肌活焕采洁面膏50ml,0010001|交易收款-交易收款,商家中心,"1081193411326357975	",M{1081193411326357975}
"322623340054910	","2020062222001105910594953781	","T200P1081193411326357975	",【积分兑换】*****肌活焕采洁面膏50ml,01/07/2020 00:36,0,-0.08,1978581.25,*******,收费,信用卡支付服务费[2020062222001105910594953781];*****交易号[T200P1081193411326357975],0030038|软件服务费-*******服务费,*****商家中心,"1081193411326357975	",M{1081193411326357975}
